id,parent,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,last_seen,model,adc,rssi,hidden,flagged,downgraded,age,brightness,hardware,version,last_update_check,created,uptime,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg
14633,,37.275561,-121.964134, Hazelwood canary ,outside,12.65,69.0,20.555555555555557,37.0,1019.61,,,,,,,,,,,,,2020-11-15 18:33:58,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,11.11,10.26,9.57,14.81,12.2,12.47
14091,,37.88362,-122.070087, WC Hillside,outside,6.05,64.0,17.77777777777778,43.0,1014.11,,,,,,,,,,,,,2020-11-15 18:32:35,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,6.84,7.27,7.17,7.12,7.88,12.14
64797,,37.788488,-122.263106,1 5th Avenue Marina Bldg 28 @ El 9 Ft,outside,32.9,75.0,23.88888888888889,36.0,1028.16,,,,,,,,,,,,,2020-11-15 18:33:34,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,32.63,30.14,26.0,18.55,15.23,14.98
69629,,38.223993,-122.659176,1 Iverson Way,outside,7.03,76.0,24.444444444444446,30.0,1017.93,,,,,,,,,,,,,2020-11-15 18:32:29,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,8.24,8.55,8.7,6.06,4.58,7.56
67357,,37.38472,-122.20407,10 Alhambra Ct. Portola Valley,outside,3.73,60.0,15.555555555555557,43.0,999.88,,,,,,,,,,,,,2020-11-15 18:32:42,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.35,2.81,2.27,5.05,6.84,10.0
70403,,37.320428,-122.270306,100 Canada Vista,outside,0.55,89.0,31.666666666666668,13.0,1006.5,,,,,,,,,,,,,2020-11-15 18:33:50,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,8.1,21.57,22.57,18.33,16.47,12.79
42003,,37.988603,-122.105746,1000 Rolling Hill Way,outside,9.02,70.0,21.11111111111111,35.0,1019.45,,,,,,,,,,,,,2020-11-15 18:32:35,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,7.84,9.12,9.35,8.68,10.19,14.39
20747,,37.838977,-122.205489,1000ft Montclair,outside,25.29,63.0,17.22222222222222,56.0,990.81,,,,,,,,,,,,,2020-11-15 18:33:13,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,22.33,15.62,11.71,8.72,11.58,13.74
37077,,37.446829,-122.168242,"101 Alma St, 12th Floor, Palo Alto, CA 94301",outside,19.88,61.0,16.11111111111111,43.0,1021.11,,,,,,,,,,,,,2020-11-15 17:16:23,PMS5003+PMS5003+BME280,,,False,False,False,78,,,,,,,False,3.87,4.15,5.45,6.27,5.2,18.66
61607,,37.460399,-122.18778,102 Encinal Ave.,outside,5.76,68.0,20.0,46.0,1018.14,,,,,,,,,,,,,2020-11-04 01:59:08,PMS5003+PMS5003+BME280,,,False,False,False,16835,,,,,,,False,5.69,6.09,8.07,21.13,27.04,18.4
72509,,38.02244,-122.532103,1049 Cresta Way,outside,7.95,59.0,15.0,47.0,1022.2,,,,,,,,,,,,,2020-11-15 18:32:45,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,7.04,5.65,4.86,4.59,5.39,9.55
23311,,38.062702,-122.175862,1072 West L Street,outside,4.07,76.0,24.444444444444446,32.0,1024.62,,,,,,,,,,,,,2020-11-15 18:34:07,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,5.48,6.87,7.64,9.14,8.82,11.7
63617,,37.454456,-122.123002,108 Jasmine Way,outside,22.3,62.0,16.666666666666668,51.0,1028.26,,,,,,,,,,,,,2020-11-15 18:34:21,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,25.58,24.16,20.9,19.3,15.61,15.16
69223,,37.402519,-122.283286,1080 Bear Gulch,outside,0.15,71.0,21.666666666666668,20.0,966.28,,,,,,,,,,,,,2020-11-15 18:34:06,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.07,0.07,0.1,2.27,3.76,6.78
66239,,37.773904,-122.467569,10th and Fulton Deck,outside,23.79,61.0,16.11111111111111,53.0,1019.87,,,,,,,,,,,,,2020-11-15 18:32:38,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,24.05,25.36,22.98,13.15,9.41,11.5
70511,,37.785393,-122.4693,10th Ave,outside,31.9,61.0,16.11111111111111,62.0,1022.26,,,,,,,,,,,,,2020-11-15 18:32:56,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,30.79,29.19,24.86,14.64,10.03,11.62
53973,,37.558026,-122.318923,10th Ave/Palm,outside,34.88,61.0,16.11111111111111,54.0,1027.45,,,,,,,,,,,,,2020-11-15 18:32:29,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,36.45,32.48,25.01,14.62,10.98,12.52
37971,,37.883729,-122.290362,"1128 Key Route Blvd, Albany CA",outside,33.81,62.0,16.666666666666668,57.0,1025.73,,,,,,,,,,,,,2020-11-15 18:33:17,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,32.41,28.53,22.49,13.3,10.65,11.56
65491,,37.530251,-122.294832,113 W 40th Ave,outside,23.75,63.0,17.22222222222222,47.0,1025.75,,,,,,,,,,,,,2020-11-15 18:33:30,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,24.43,24.41,24.22,17.97,12.87,13.01
74275,,37.464251,-122.12757,1159 Sage St,outside,19.85,62.0,16.666666666666668,52.0,1028.05,,,,,,,,,,,,,2020-11-15 18:34:19,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,21.19,20.07,18.0,19.22,15.38,13.33
79057,,37.352233,-122.136147,11950,outside,4.78,60.0,15.555555555555557,45.0,1006.98,,,,,,,,,,,,,2020-11-15 18:33:34,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.79,4.15,3.57,6.05,6.86,8.73
13143,,38.006316,-122.630646,120 pine ave,outside,0.2,62.0,16.666666666666668,49.0,1004.82,,,,,,,,,,,,,2020-11-15 18:32:52,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.61,1.0,1.5,3.78,5.03,9.31
68699,,37.352004,-122.07945,1250 Fremont Ave - Outside,outside,6.21,66.0,18.88888888888889,38.0,1019.78,,,,,,,,,,,,,2020-11-15 18:33:15,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,6.17,6.22,6.09,8.83,9.17,11.95
69179,,37.526427,-122.356213,1251 laurel hill drive,outside,17.98,61.0,16.11111111111111,64.0,1011.02,,,,,,,,,,,,,2020-11-15 18:33:10,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,21.13,18.0,12.89,6.51,5.97,6.53
77639,,38.378927,-122.530113,12550 henno,outside,2.32,65.0,18.333333333333336,42.0,1008.3,,,,,,,,,,,,,2020-11-15 18:33:55,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.71,2.9,2.97,3.07,3.35,3.3
76743,,36.620426,-121.914676,12th and Lighthouse,outside,8.85,62.0,16.666666666666668,50.0,1024.49,,,,,,,,,,,,,2020-11-15 18:32:54,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,7.39,7.25,8.28,13.39,11.5,11.27
60015,,37.762129,-122.469673,12thAve,outside,18.94,76.0,24.444444444444446,35.0,1018.52,,,,,,,,,,,,,2020-11-15 18:33:27,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,15.17,17.88,18.53,13.63,9.97,11.66
4928,,38.090349,-122.238814,1300 Block Lemon,outside,6.0,93.0,33.88888888888889,19.0,1027.45,,,,,,,,,,,,,2020-11-15 18:32:29,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,6.74,9.48,12.48,14.36,11.49,13.3
15477,,38.097952,-122.239408,"1303 Ryder st, Vallejo, ca,94590",outside,5.38,,,,,,,,,,,,,,,,,2020-11-15 18:28:15,PMS5003+PMS5003+BME280,,,False,False,False,6,,,,,,,False,14.05,13.7,13.56,14.55,16.86,7.78
37121,,37.77074,-122.4308,132 Germania St,outside,29.83,65.0,18.333333333333336,49.0,1022.25,,,,,,,,,,,,,2020-11-15 18:33:49,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,28.87,27.54,23.85,14.62,10.41,11.81
66409,,37.359007,-122.080611,1335 sunrise ct,outside,7.48,81.0,27.222222222222225,22.0,1021.05,,,,,,,,,,,,,2020-11-15 18:33:00,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,6.81,6.37,6.31,10.18,10.08,12.51
42909,,37.376258,-122.125633,13474 Robleda Rd Los Altos Hills Ca,outside,5.79,63.0,17.22222222222222,41.0,1018.5,,,,,,,,,,,,,2020-11-15 18:32:42,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,5.97,5.48,4.43,5.15,6.09,10.19
79667,,37.354968,-122.094676,1380 Country Club,outside,6.54,60.0,15.555555555555557,44.0,1019.96,,,,,,,,,,,,,2020-11-15 18:33:33,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,6.19,6.34,5.92,7.27,7.8,9.28
70523,,37.38335,-122.191514,14 Arastradero,outside,4.6,61.0,16.11111111111111,43.0,1013.73,,,,,,,,,,,,,2020-11-15 18:34:02,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,5.81,5.94,5.25,6.57,7.44,11.16
80051,,37.586827,-122.374856,1400 Cortez Avenue,outside,33.3,64.0,17.77777777777778,54.0,1027.78,,,,,,,,,,,,,2020-11-15 18:34:14,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,36.8,31.89,24.26,12.71,8.97,8.78
76519,,38.109954,-122.883385,142XX SFD,outside,3.3,64.0,17.77777777777778,57.0,1012.46,,,,,,,,,,,,,2020-11-15 18:33:32,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.14,4.07,3.64,2.76,3.08,6.17
70515,,38.000866,-122.527593,148 Madison,outside,7.32,61.0,16.11111111111111,46.0,1027.08,,,,,,,,,,,,,2020-11-15 18:34:19,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,6.14,5.42,4.84,3.59,4.23,11.77
55101,,37.782835,-122.454214,150 Parker Avenue,outside,9.84,66.0,18.88888888888889,48.0,1020.65,,,,,,,,,,,,,2020-11-15 18:34:14,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,10.68,10.56,9.26,5.48,3.46,5.26
80445,,37.539294,-122.360949,1550 Lakeview Drive Hillsborough CA 94010,outside,22.58,61.0,16.11111111111111,55.0,1008.34,,,,,,,,,,,,,2020-11-15 18:33:11,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,23.86,19.13,13.77,6.44,6.18,6.96
77603,,37.326286,-121.919262,"1565 Martin Ave, San jose, can 95126",outside,30.79,64.0,17.77777777777778,49.0,1024.55,,,,,,,,,,,,,2020-11-15 18:33:12,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,29.77,32.33,33.37,27.42,18.75,14.63
70189,,37.766071,-122.424116,15th & Guerrero,outside,31.13,62.0,16.666666666666668,51.0,1025.07,,,,,,,,,,,,,2020-11-15 18:34:07,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,31.26,28.6,25.14,17.87,12.38,11.93
44055,,37.766277,-122.435686,15th and Castro St.,outside,30.38,62.0,16.666666666666668,57.0,1020.5,,,,,,,,,,,,,2020-11-15 18:33:58,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,29.87,27.5,23.64,13.48,9.35,11.46
65713,,37.766154,-122.432766,15th and Noe,outside,37.4,60.0,15.555555555555557,62.0,1022.73,,,,,,,,,,,,,2020-11-15 18:32:41,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,36.05,32.66,28.05,17.67,12.23,12.04
62207,,36.96255,-121.99147,15th Avenue,outside,10.29,75.0,23.88888888888889,30.0,1025.49,,,,,,,,,,,,,2020-11-15 18:33:22,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,10.12,10.13,9.73,11.1,10.9,13.47
65729,,37.531734,-122.242165,16 Barcelona Cir,outside,18.41,87.0,30.555555555555557,21.0,1028.28,,,,,,,,,,,,,2020-11-15 18:33:11,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,21.94,18.97,15.53,14.74,11.63,12.31
78435,,37.028863,-121.613627,1661 Longmeadow Ct,outside,16.42,58.0,14.444444444444445,53.0,1016.91,,,,,,,,,,,,,2020-11-15 18:32:40,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,17.74,17.0,14.41,9.94,9.49,9.42
34103,,37.828804,-122.14053,"1678 School St., Moraga, CA 94556",outside,3.25,65.0,18.333333333333336,37.0,1009.9,,,,,,,,,,,,,2020-11-15 18:32:37,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.7,5.49,7.45,11.99,12.51,16.24
68593,,37.975695,-122.549352,168 Greenfield,outside,7.02,60.0,15.555555555555557,53.0,1025.25,,,,,,,,,,,,,2020-11-15 18:33:54,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,6.83,6.34,6.25,7.12,7.16,11.23
68957,,37.776088,-122.474415,16th Ave,outside,9.33,62.0,16.666666666666668,71.0,1007.9,,,,,,,,,,,,,2020-10-20 01:38:53,PMS5003+PMS5003+BME280,,,False,False,False,38455,,,,,,,False,10.04,10.14,9.02,7.49,10.56,10.6
63835,,37.522789,-122.330525,1700 De Anza Outside,outside,25.35,65.0,18.333333333333336,44.0,1012.29,,,,,,,,,,,,,2020-11-15 18:32:58,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,28.34,23.49,16.77,8.48,7.15,9.56
56071,,37.840405,-122.207097,1748 Indian Way,outside,22.4,62.0,16.666666666666668,53.0,999.17,,,,,,,,,,,,,2020-11-15 18:32:26,PMS5003+PMS5003+BME280,,,False,False,False,2,,,,,,,False,19.12,12.87,9.44,7.2,8.86,13.12
76317,,37.386851,-122.333592,1750 Star Hill Rd,outside,3.65,87.0,30.555555555555557,15.0,868.01,,,,,,,,,,,,,2020-10-02 21:29:40,PMS5003+PMS5003+BME280,,,False,False,False,63184,,,,,,,False,14.8,37.58,44.56,18.29,5.3,0.79
75821,,37.388385,-122.336983,1750 Star Hill Rd,outside,33.75,77.0,25.0,19.0,976.19,,,,,,,,,,,,,2020-11-15 18:32:58,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,15.95,6.25,3.26,0.81,1.13,3.17
70301,,37.289597,-121.954929,176 N Milton Ave,outside,17.59,74.0,23.333333333333336,31.0,1020.59,,,,,,,,,,,,,2020-11-15 18:34:03,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,17.18,16.22,15.08,19.7,15.76,14.89
64729,,37.762792,-122.414872,17th and Folsom,outside,36.75,63.0,17.22222222222222,57.0,1026.14,,,,,,,,,,,,,2020-11-15 18:33:37,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,36.91,34.18,31.35,22.35,14.87,14.65
4101,,37.78119,-122.476532,17th Ave,outside,21.71,,,,,,,,,,,,,,,,,2020-11-15 18:34:07,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,21.63,22.01,19.68,12.64,9.27,11.32
55623,,37.749698,-122.473587,17th Ave Between Pacheco & Quintara,outside,2.61,70.0,21.11111111111111,38.0,1010.01,,,,,,,,,,,,,2020-11-15 18:33:51,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,6.93,9.93,10.16,7.18,6.32,9.36
75983,,37.449762,-122.132923,17xx Hamilton Ave,outside,29.14,61.0,16.11111111111111,51.0,1027.49,,,,,,,,,,,,,2020-11-15 18:34:15,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,28.8,24.85,20.53,19.36,15.7,13.28
65161,,37.369936,-122.089871,1864 Van Buren Circle,outside,12.09,61.0,16.11111111111111,41.0,1022.44,,,,,,,,,,,,,2020-11-15 18:33:01,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,11.43,9.6,8.53,12.5,11.8,14.1
62371,,37.762191,-122.397097,18th & Connecticut,outside,36.78,62.0,16.666666666666668,58.0,1024.44,,,,,,,,,,,,,2020-11-15 18:34:24,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,36.63,32.7,28.09,17.06,11.65,12.89
63513,,37.76239,-122.401865,18th and Rhode Island,outside,35.77,68.0,20.0,46.0,1023.96,,,,,,,,,,,,,2020-11-15 18:33:57,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,34.72,30.7,26.72,17.6,11.99,12.98
82415,,37.482077,-122.184768,18th Ave RWC,outside,23.07,64.0,17.77777777777778,46.0,1027.61,,,,,,,,,,,,,2020-11-15 18:34:13,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,22.28,19.97,15.92,15.54,13.48,10.9
71467,,37.511524,-122.306781,19 Davis drive,outside,11.66,68.0,20.0,36.0,1009.55,,,,,,,,,,,,,2020-11-15 18:34:16,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,16.89,19.76,18.46,11.21,9.16,9.23
58659,,37.889218,-122.27591,1907 Marin Ave Outside,outside,32.85,65.0,18.333333333333336,49.0,1018.78,,,,,,,,,,,,,2020-11-15 18:32:40,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,32.78,30.13,24.12,11.62,10.48,13.29
66447,,37.977778,-122.541796,1945 5th SR,outside,5.07,66.0,18.88888888888889,40.0,1025.6,,,,,,,,,,,,,2020-11-15 18:32:44,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,5.1,4.69,4.76,5.69,5.86,9.66
71621,,37.883126,-122.200651,197 EL TOYONAL,outside,0.98,74.0,23.333333333333336,26.0,997.38,,,,,,,,,,,,,2020-11-15 18:33:15,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.83,1.99,1.91,3.35,5.97,9.86
81281,,37.527774,-122.295687,198,outside,23.61,59.0,15.0,54.0,1021.65,,,,,,,,,,,,,2020-11-15 18:34:01,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,22.93,23.66,24.17,17.32,11.87,9.62
68649,,37.794746,-122.430058,1999 Broadway,outside,13.93,79.0,26.11111111111111,33.0,1018.7,,,,,,,,,,,,,2020-11-15 18:34:00,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,8.58,4.9,3.45,2.04,2.29,1.41
62233,,37.759462,-122.432664,19th & Noe,outside,34.67,64.0,17.77777777777778,53.0,1024.62,,,,,,,,,,,,,2020-11-15 18:33:32,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,33.55,29.79,25.76,16.51,10.99,12.61
65723,,37.758851,-122.434783,19th and Castro,outside,37.04,61.0,16.11111111111111,56.0,1022.17,,,,,,,,,,,,,2020-11-15 18:33:43,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,35.38,32.3,28.66,19.27,13.18,14.37
22489,,37.813609,-122.285786,19th,outside,32.4,73.0,22.77777777777778,39.0,1027.64,,,,,,,,,,,,,2020-11-15 18:33:13,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,31.15,28.85,25.08,20.33,15.36,14.66
60519,,36.624322,-121.918725,19th Street,outside,9.47,66.0,18.88888888888889,49.0,1024.62,,,,,,,,,,,,,2020-11-15 18:34:18,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,11.28,10.62,10.67,14.3,12.19,14.21
78919,,36.617065,-121.828093,19yoZemite,outside,4.38,66.0,18.88888888888889,40.0,1019.52,,,,,,,,,,,,,2020-11-15 18:32:47,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.1,3.43,4.4,11.07,9.91,10.17
78253,,37.013941,-121.574694,1st and Church,outside,20.78,69.0,20.555555555555557,35.0,1020.37,,,,,,,,,,,,,2020-11-15 18:32:48,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,22.71,21.9,20.1,17.11,15.42,13.29
65863,,38.317289,-122.263667,"1st Ave, Napa, 300ft elevation",outside,4.12,82.0,27.77777777777778,24.0,1017.41,,,,,,,,,,,,,2020-11-15 18:34:06,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.22,4.75,5.25,5.55,5.54,14.81
62245,,37.362596,-122.203469,"2 Oak Forest, Portola Valley",outside,3.23,61.0,16.11111111111111,50.0,1007.26,,,,,,,,,,,,,2020-11-15 18:32:41,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.02,2.47,2.03,3.84,4.98,8.58
61175,,38.47471,-122.64818,2 squirrels,outside,6.58,74.0,23.333333333333336,28.0,1013.89,,,,,,,,,,,,,2020-11-15 18:33:17,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,5.93,8.21,8.73,8.98,8.32,11.95
72255,,38.103643,-122.622439,20 Verissimo,outside,3.88,64.0,17.77777777777778,37.0,1020.85,,,,,,,,,,,,,2020-11-15 18:33:39,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.71,4.86,4.46,3.03,3.55,8.0
20175,,37.789893,-122.427521,2000 California,outside,16.28,74.0,23.333333333333336,37.0,1016.46,,,,,,,,,,,,,2020-11-15 18:33:41,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,15.7,15.16,13.56,9.51,6.68,8.42
31771,,37.805364,-122.428493,201 NPS Headquarters,outside,32.6,69.0,20.555555555555557,47.0,1025.31,,,,,,,,,,,,,2020-11-15 18:33:40,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,30.28,26.3,21.61,12.71,8.65,11.8
63595,,37.461454,-122.144627,2043 Euclid,outside,27.32,61.0,16.11111111111111,52.0,1027.5,,,,,,,,,,,,,2020-11-15 18:33:33,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,28.79,24.92,20.14,17.45,14.89,13.0
60305,,37.51673,-122.33975,"2067 New Brunswick Drive, San Mateo, CA 94402",outside,20.81,62.0,16.666666666666668,49.0,1008.29,,,,,,,,,,,,,2020-11-15 18:33:13,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,28.09,22.77,15.97,8.13,7.62,11.29
43881,,37.43091,-122.140627,208,outside,22.67,61.0,16.11111111111111,55.0,1026.96,,,,,,,,,,,,,2020-11-15 18:32:27,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,25.16,23.95,21.54,19.09,14.27,14.77
75053,,37.87767,-122.471083,209 San Rafael Ave,outside,36.91,61.0,16.11111111111111,55.0,1028.14,,,,,,,,,,,,,2020-11-15 18:33:18,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,37.87,45.08,49.89,52.36,36.93,20.5
68809,,37.788053,-122.442059,20ate90,outside,29.44,63.0,17.22222222222222,51.0,1021.02,,,,,,,,,,,,,2020-11-15 18:34:12,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,28.11,26.75,22.99,12.79,9.36,10.65
64801,,37.75979,-122.400168,20th & Carolina,outside,33.46,64.0,17.77777777777778,56.0,1020.97,,,,,,,,,,,,,2020-11-15 18:32:57,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,33.9,30.22,25.97,15.58,10.72,11.41
61157,,37.741234,-122.476475,20th/Ulloa,outside,11.96,64.0,17.77777777777778,49.0,1017.12,,,,,,,,,,,,,2020-11-15 18:32:27,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,18.27,20.8,20.44,13.8,9.47,10.49
28669,,37.781653,-122.480114,21stAtClement,outside,22.27,65.0,18.333333333333336,52.0,1022.32,,,,,,,,,,,,,2020-11-15 18:33:12,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,23.69,23.44,20.45,11.96,8.44,10.71
64477,,37.905145,-122.563214,220 Rose Ave,outside,7.65,56.0,13.333333333333334,63.0,1014.3,,,,,,,,,,,,,2020-11-15 18:33:43,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,8.66,7.74,6.91,4.72,4.73,9.81
60195,,37.696307,-122.07063,"22006 Queen Street, Castro Valley, CA",outside,22.98,65.0,18.333333333333336,47.0,1021.33,,,,,,,,,,,,,2020-11-15 18:33:24,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,20.44,16.79,14.44,14.19,13.61,14.37
70201,,37.131769,-122.001798,22090 oak flat rd,outside,0.38,65.0,18.333333333333336,25.0,980.22,,,,,,,,,,,,,2020-11-15 18:33:21,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.26,0.44,0.5,1.3,3.1,6.72
57905,,37.525625,-122.345941,2233 Bunker Hill Dr,outside,11.61,67.0,19.444444444444446,44.0,1012.79,,,,,,,,,,,,,2020-11-15 18:32:34,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,19.55,16.53,11.69,5.96,5.43,8.69
77621,,37.716178,-122.188274,2300 Davis St,outside,30.37,66.0,18.88888888888889,44.0,1028.32,,,,,,,,,,,,,2020-11-15 18:33:31,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,29.11,26.09,23.1,19.23,15.53,13.8
74095,,37.863606,-122.2619,2320 Blake Street,outside,34.74,62.0,16.666666666666668,52.0,1021.14,,,,,,,,,,,,,2020-11-15 18:33:04,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,34.5,31.45,25.52,13.89,13.73,14.71
72089,,37.277218,-122.067169,"23555 Mount Eden Rd, Saratoga",outside,2.79,64.0,17.77777777777778,39.0,994.03,,,,,,,,,,,,,2020-11-15 18:34:19,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.07,1.24,0.94,3.47,4.93,7.72
67417,,37.528054,-122.29789,238 41st Ave,outside,24.98,62.0,16.666666666666668,48.0,1021.14,,,,,,,,,,,,,2020-11-15 18:34:01,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,23.89,24.64,25.05,17.88,13.3,14.88
19335,,37.785605,-122.482905,23rd & Lake,outside,24.66,65.0,18.333333333333336,82.0,1023.43,,,,,,,,,,,,,2020-11-15 18:33:46,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,24.67,23.4,19.93,12.9,8.81,10.67
69509,,37.755448,-122.388263,23rd and 3rd (Outside),outside,35.3,71.0,21.666666666666668,43.0,1025.93,,,,,,,,,,,,,2020-11-15 18:33:15,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,34.6,31.8,28.68,19.1,12.36,12.53
6396,,37.982463,-122.575943,24 Fern Lane,outside,4.29,63.0,17.22222222222222,40.0,1024.91,,,,,,,,,,,,,2020-11-15 18:32:28,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.9,4.3,5.1,8.12,8.05,10.11
36217,,37.578544,-122.345307,240 Lorton,outside,40.76,60.0,15.555555555555557,58.0,1025.0,,,,,,,,,,,,,2020-11-15 18:33:50,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,41.96,37.32,28.97,17.27,13.4,15.52
65965,,37.357589,-122.10359,"24151 Young court, Los Altos, CA 94024",outside,7.47,59.0,15.0,45.0,1020.61,,,,,,,,,,,,,2020-11-15 18:33:30,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,7.03,6.94,6.65,8.77,8.62,12.11
